Census Year,County,lat,lng,Type of Livestock,VALUE
2010,Westmeath,53.53453,-7.46532,Other cows,349.0
2010,Westmeath,53.53453,-7.46532,Total sheep,485.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),917.9
2010,Westmeath,53.53453,-7.46532,Total cattle,2315.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,554.0
2010,Westmeath,53.53453,-7.46532,Total sheep,682.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1737.0
2010,Westmeath,53.53453,-7.46532,Total cattle,1355.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,188.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1025.3
2010,Westmeath,53.53453,-7.46532,Total cattle,2143.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,443.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1585.6
2010,Westmeath,53.53453,-7.46532,Total cattle,3622.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,696.0
2010,Westmeath,53.53453,-7.46532,Other cows,548.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1493.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),4200.0
2010,Westmeath,53.53453,-7.46532,Total cattle,3234.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,1139.0
2010,Westmeath,53.53453,-7.46532,Total sheep,731.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2679.1
2010,Westmeath,53.53453,-7.46532,Total cattle,1339.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,234.0
2010,Westmeath,53.53453,-7.46532,Total sheep,635.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2036.8
2010,Westmeath,53.53453,-7.46532,Total cattle,1918.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,263.0
2010,Westmeath,53.53453,-7.46532,Total sheep,150.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1415.0
2010,Westmeath,53.53453,-7.46532,Total cattle,3159.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,844.0
2010,Westmeath,53.53453,-7.46532,Total sheep,957.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2335.1
2010,Westmeath,53.53453,-7.46532,Total cattle,1113.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,171.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2918.3
2010,Westmeath,53.53453,-7.46532,Total cattle,2458.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,644.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1699.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1848.3
2010,Westmeath,53.53453,-7.46532,Total cattle,2969.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,770.0
2010,Westmeath,53.53453,-7.46532,Total sheep,2645.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2449.3
2010,Westmeath,53.53453,-7.46532,Total cattle,1750.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,304.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1082.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1450.1
2010,Westmeath,53.53453,-7.46532,Total cattle,1556.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,416.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1158.5
2010,Westmeath,53.53453,-7.46532,Total cattle,1566.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,264.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1122.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1333.8
2010,Westmeath,53.53453,-7.46532,Total cattle,1998.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,325.0
2010,Westmeath,53.53453,-7.46532,Total sheep,3164.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1848.6
2010,Westmeath,53.53453,-7.46532,Total cattle,3912.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,286.0
2010,Westmeath,53.53453,-7.46532,Other cows,562.0
2010,Westmeath,53.53453,-7.46532,Total sheep,2162.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),3222.8
2010,Westmeath,53.53453,-7.46532,Total cattle,1378.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,265.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1036.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1082.7
2010,Westmeath,53.53453,-7.46532,Total cattle,2075.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,325.0
2010,Westmeath,53.53453,-7.46532,Other cows,316.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1617.8
2010,Westmeath,53.53453,-7.46532,Total cattle,2654.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,752.0
2010,Westmeath,53.53453,-7.46532,Total sheep,966.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1950.3
2010,Westmeath,53.53453,-7.46532,Total cattle,2399.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,413.0
2010,Westmeath,53.53453,-7.46532,Other cows,377.0
2010,Westmeath,53.53453,-7.46532,Total sheep,957.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1871.0
2010,Westmeath,53.53453,-7.46532,Total cattle,2281.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,362.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1726.7
2010,Westmeath,53.53453,-7.46532,Total cattle,3198.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,330.0
2010,Westmeath,53.53453,-7.46532,Other cows,632.0
2010,Westmeath,53.53453,-7.46532,Total sheep,568.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2350.9
2010,Westmeath,53.53453,-7.46532,Total cattle,4067.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,264.0
2010,Westmeath,53.53453,-7.46532,Other cows,1173.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1242.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2970.2
2010,Westmeath,53.53453,-7.46532,Total cattle,1760.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,342.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1330.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1601.1
2010,Westmeath,53.53453,-7.46532,Total cattle,1764.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,90.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1432.9
2010,Westmeath,53.53453,-7.46532,Total cattle,2817.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,556.0
2010,Westmeath,53.53453,-7.46532,Total sheep,3675.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2300.7
2010,Westmeath,53.53453,-7.46532,Total cattle,1733.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,163.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1348.6
2010,Westmeath,53.53453,-7.46532,Total cattle,2084.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,482.0
2010,Westmeath,53.53453,-7.46532,Other cows,233.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1829.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1746.7
2010,Westmeath,53.53453,-7.46532,Total cattle,519.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,150.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),361.9
2010,Westmeath,53.53453,-7.46532,Total cattle,1534.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,388.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1120.1
2010,Westmeath,53.53453,-7.46532,Total cattle,0.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,0.0
2010,Westmeath,53.53453,-7.46532,Total sheep,0.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),989.26
2010,Westmeath,53.53453,-7.46532,Total cattle,989.26
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,0.0
2010,Westmeath,53.53453,-7.46532,Total sheep,0.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),989.26
2010,Westmeath,53.53453,-7.46532,Total cattle,3147.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,762.0
2010,Westmeath,53.53453,-7.46532,Other cows,570.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1100.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2415.6
2010,Westmeath,53.53453,-7.46532,Total cattle,1737.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,354.0
2010,Westmeath,53.53453,-7.46532,Total sheep,864.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1302.9
2010,Westmeath,53.53453,-7.46532,Total cattle,1334.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,182.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2457.1
2010,Westmeath,53.53453,-7.46532,Total cattle,2958.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,711.0
2010,Westmeath,53.53453,-7.46532,Total sheep,6038.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2689.9
2010,Westmeath,53.53453,-7.46532,Total cattle,2053.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,439.0
2010,Westmeath,53.53453,-7.46532,Total sheep,481.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),3479.8
2010,Westmeath,53.53453,-7.46532,Total cattle,3079.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,277.0
2010,Westmeath,53.53453,-7.46532,Other cows,548.0
2010,Westmeath,53.53453,-7.46532,Total sheep,741.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2265.9
2010,Westmeath,53.53453,-7.46532,Total cattle,2815.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,816.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2113.1
2010,Westmeath,53.53453,-7.46532,Total cattle,1920.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,448.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1894.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1583.5
2010,Westmeath,53.53453,-7.46532,Total cattle,1958.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,646.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1299.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1496.0
2010,Westmeath,53.53453,-7.46532,Total cattle,2732.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,584.0
2010,Westmeath,53.53453,-7.46532,Total sheep,1072.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),2086.1
2010,Westmeath,53.53453,-7.46532,Total cattle,1744.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,539.0
2010,Westmeath,53.53453,-7.46532,Total sheep,2150.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1416.9
2010,Westmeath,53.53453,-7.46532,Total cattle,2681.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,554.0
2010,Westmeath,53.53453,-7.46532,Total sheep,476.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1947.8
2010,Westmeath,53.53453,-7.46532,Total cattle,2072.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,384.0
2010,Westmeath,53.53453,-7.46532,Total sheep,645.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1596.7
2010,Westmeath,53.53453,-7.46532,Total cattle,1807.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,524.0
2010,Westmeath,53.53453,-7.46532,Other cows,184.0
2010,Westmeath,53.53453,-7.46532,Total sheep,671.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),1444.5
2010,Westmeath,53.53453,-7.46532,Total cattle,651.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,989.26
2010,Westmeath,53.53453,-7.46532,Other cows,99.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),583.8
2010,Westmeath,53.53453,-7.46532,Total cattle,0.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,0.0
2010,Westmeath,53.53453,-7.46532,Total sheep,989.26
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),989.26
2010,Westmeath,53.53453,-7.46532,Total cattle,0.0
2010,Westmeath,53.53453,-7.46532,Dairy cows,0.0
2010,Westmeath,53.53453,-7.46532,Other cows,0.0
2010,Westmeath,53.53453,-7.46532,Total sheep,0.0
2010,Westmeath,53.53453,-7.46532,Livestock Units (LSU),989.26
2010,Wexford,52.47936,-6.5893,Total cattle,0.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,0.0
2010,Wexford,52.47936,-6.5893,Total sheep,0.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1735.6599999999999
2010,Wexford,52.47936,-6.5893,Total cattle,0.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,0.0
2010,Wexford,52.47936,-6.5893,Total sheep,0.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1735.6599999999999
2010,Wexford,52.47936,-6.5893,Total cattle,0.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,0.0
2010,Wexford,52.47936,-6.5893,Total sheep,0.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),0.0
2010,Wexford,52.47936,-6.5893,Total cattle,0.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,0.0
2010,Wexford,52.47936,-6.5893,Total sheep,0.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1735.6599999999999
2010,Wexford,52.47936,-6.5893,Total cattle,1555.0
2010,Wexford,52.47936,-6.5893,Dairy cows,290.0
2010,Wexford,52.47936,-6.5893,Other cows,251.0
2010,Wexford,52.47936,-6.5893,Total sheep,4167.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1584.9
2010,Wexford,52.47936,-6.5893,Total cattle,1305.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,206.0
2010,Wexford,52.47936,-6.5893,Total sheep,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),958.7
2010,Wexford,52.47936,-6.5893,Total cattle,4726.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1507.0
2010,Wexford,52.47936,-6.5893,Other cows,416.0
2010,Wexford,52.47936,-6.5893,Total sheep,1457.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),3981.7
2010,Wexford,52.47936,-6.5893,Total cattle,2480.0
2010,Wexford,52.47936,-6.5893,Dairy cows,855.0
2010,Wexford,52.47936,-6.5893,Other cows,275.0
2010,Wexford,52.47936,-6.5893,Total sheep,2486.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2228.9
2010,Wexford,52.47936,-6.5893,Total cattle,1691.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,330.0
2010,Wexford,52.47936,-6.5893,Total sheep,1949.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1432.6
2010,Wexford,52.47936,-6.5893,Total cattle,3473.0
2010,Wexford,52.47936,-6.5893,Dairy cows,847.0
2010,Wexford,52.47936,-6.5893,Other cows,515.0
2010,Wexford,52.47936,-6.5893,Total sheep,1989.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2727.4
2010,Wexford,52.47936,-6.5893,Total cattle,1885.0
2010,Wexford,52.47936,-6.5893,Dairy cows,327.0
2010,Wexford,52.47936,-6.5893,Other cows,256.0
2010,Wexford,52.47936,-6.5893,Total sheep,1507.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1553.3
2010,Wexford,52.47936,-6.5893,Total cattle,2582.0
2010,Wexford,52.47936,-6.5893,Dairy cows,557.0
2010,Wexford,52.47936,-6.5893,Other cows,408.0
2010,Wexford,52.47936,-6.5893,Total sheep,550.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2014.7
2010,Wexford,52.47936,-6.5893,Total cattle,2628.0
2010,Wexford,52.47936,-6.5893,Dairy cows,598.0
2010,Wexford,52.47936,-6.5893,Other cows,319.0
2010,Wexford,52.47936,-6.5893,Total sheep,2077.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2238.5
2010,Wexford,52.47936,-6.5893,Total cattle,887.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,202.0
2010,Wexford,52.47936,-6.5893,Total sheep,3517.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),929.6
2010,Wexford,52.47936,-6.5893,Total cattle,2568.0
2010,Wexford,52.47936,-6.5893,Dairy cows,332.0
2010,Wexford,52.47936,-6.5893,Other cows,689.0
2010,Wexford,52.47936,-6.5893,Total sheep,1172.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1966.7
2010,Wexford,52.47936,-6.5893,Total cattle,3324.0
2010,Wexford,52.47936,-6.5893,Dairy cows,749.0
2010,Wexford,52.47936,-6.5893,Other cows,452.0
2010,Wexford,52.47936,-6.5893,Total sheep,1312.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),3007.3
2010,Wexford,52.47936,-6.5893,Total cattle,4220.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1067.0
2010,Wexford,52.47936,-6.5893,Other cows,487.0
2010,Wexford,52.47936,-6.5893,Total sheep,2100.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),3649.5
2010,Wexford,52.47936,-6.5893,Total cattle,2762.0
2010,Wexford,52.47936,-6.5893,Dairy cows,642.0
2010,Wexford,52.47936,-6.5893,Other cows,509.0
2010,Wexford,52.47936,-6.5893,Total sheep,232.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2151.6
2010,Wexford,52.47936,-6.5893,Total cattle,2641.0
2010,Wexford,52.47936,-6.5893,Dairy cows,607.0
2010,Wexford,52.47936,-6.5893,Other cows,405.0
2010,Wexford,52.47936,-6.5893,Total sheep,1570.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),3702.8
2010,Wexford,52.47936,-6.5893,Total cattle,1611.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,181.0
2010,Wexford,52.47936,-6.5893,Total sheep,617.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1255.4
2010,Wexford,52.47936,-6.5893,Total cattle,1738.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,388.0
2010,Wexford,52.47936,-6.5893,Total sheep,2592.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1470.9
2010,Wexford,52.47936,-6.5893,Total cattle,2489.0
2010,Wexford,52.47936,-6.5893,Dairy cows,544.0
2010,Wexford,52.47936,-6.5893,Other cows,392.0
2010,Wexford,52.47936,-6.5893,Total sheep,1465.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2024.3
2010,Wexford,52.47936,-6.5893,Total cattle,5137.0
2010,Wexford,52.47936,-6.5893,Dairy cows,927.0
2010,Wexford,52.47936,-6.5893,Other cows,891.0
2010,Wexford,52.47936,-6.5893,Total sheep,8858.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),4610.6
2010,Wexford,52.47936,-6.5893,Total cattle,2331.0
2010,Wexford,52.47936,-6.5893,Dairy cows,505.0
2010,Wexford,52.47936,-6.5893,Other cows,298.0
2010,Wexford,52.47936,-6.5893,Total sheep,817.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1843.2
2010,Wexford,52.47936,-6.5893,Total cattle,1976.0
2010,Wexford,52.47936,-6.5893,Dairy cows,282.0
2010,Wexford,52.47936,-6.5893,Other cows,292.0
2010,Wexford,52.47936,-6.5893,Total sheep,2708.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1652.0
2010,Wexford,52.47936,-6.5893,Total cattle,2030.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,602.0
2010,Wexford,52.47936,-6.5893,Total sheep,4476.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1805.5
2010,Wexford,52.47936,-6.5893,Total cattle,1540.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,303.0
2010,Wexford,52.47936,-6.5893,Total sheep,3691.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1507.2
2010,Wexford,52.47936,-6.5893,Total cattle,2828.0
2010,Wexford,52.47936,-6.5893,Dairy cows,553.0
2010,Wexford,52.47936,-6.5893,Other cows,500.0
2010,Wexford,52.47936,-6.5893,Total sheep,3170.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2358.7
2010,Wexford,52.47936,-6.5893,Total cattle,874.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,175.0
2010,Wexford,52.47936,-6.5893,Total sheep,5805.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1207.0
2010,Wexford,52.47936,-6.5893,Total cattle,978.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,204.0
2010,Wexford,52.47936,-6.5893,Total sheep,5515.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1570.3
2010,Wexford,52.47936,-6.5893,Total cattle,2072.0
2010,Wexford,52.47936,-6.5893,Dairy cows,0.0
2010,Wexford,52.47936,-6.5893,Other cows,804.0
2010,Wexford,52.47936,-6.5893,Total sheep,9329.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2289.5
2010,Wexford,52.47936,-6.5893,Total cattle,2062.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,510.0
2010,Wexford,52.47936,-6.5893,Total sheep,7356.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2135.7
2010,Wexford,52.47936,-6.5893,Total cattle,2440.0
2010,Wexford,52.47936,-6.5893,Dairy cows,897.0
2010,Wexford,52.47936,-6.5893,Other cows,239.0
2010,Wexford,52.47936,-6.5893,Total sheep,1190.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2027.6
2010,Wexford,52.47936,-6.5893,Total cattle,2911.0
2010,Wexford,52.47936,-6.5893,Dairy cows,943.0
2010,Wexford,52.47936,-6.5893,Other cows,354.0
2010,Wexford,52.47936,-6.5893,Total sheep,1732.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2434.9
2010,Wexford,52.47936,-6.5893,Total cattle,3151.0
2010,Wexford,52.47936,-6.5893,Dairy cows,417.0
2010,Wexford,52.47936,-6.5893,Other cows,436.0
2010,Wexford,52.47936,-6.5893,Total sheep,2518.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2590.9
2010,Wexford,52.47936,-6.5893,Total cattle,2432.0
2010,Wexford,52.47936,-6.5893,Dairy cows,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Other cows,284.0
2010,Wexford,52.47936,-6.5893,Total sheep,2574.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),1865.1
2010,Wexford,52.47936,-6.5893,Total cattle,3624.0
2010,Wexford,52.47936,-6.5893,Dairy cows,660.0
2010,Wexford,52.47936,-6.5893,Other cows,465.0
2010,Wexford,52.47936,-6.5893,Total sheep,1047.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2785.6
2010,Wexford,52.47936,-6.5893,Total cattle,2444.0
2010,Wexford,52.47936,-6.5893,Dairy cows,505.0
2010,Wexford,52.47936,-6.5893,Other cows,335.0
2010,Wexford,52.47936,-6.5893,Total sheep,3293.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2171.7
2010,Wexford,52.47936,-6.5893,Total cattle,2682.0
2010,Wexford,52.47936,-6.5893,Dairy cows,299.0
2010,Wexford,52.47936,-6.5893,Other cows,288.0
2010,Wexford,52.47936,-6.5893,Total sheep,2157.0
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2048.9
2010,Wexford,52.47936,-6.5893,Total cattle,3111.0
2010,Wexford,52.47936,-6.5893,Dairy cows,925.0
2010,Wexford,52.47936,-6.5893,Other cows,377.0
2010,Wexford,52.47936,-6.5893,Total sheep,1735.6599999999999
2010,Wexford,52.47936,-6.5893,Livestock Units (LSU),2492.1
